,id,title,author,genre,platform,story,age,rate,free,complete,thumbnail,website
294,,영웅의 변수, 정종수,"판타지, 드라마, 히어로",다음 웹툰,슈퍼히어로를 동경하던 시골청년. 꿈을 이루다!,0.0,9.9,2.0,1.0,http://t1.daumcdn.net/webtoon/op/6e3aea7c319ade085c9b2e7b40b79c742767e447,http://webtoon.daum.net/webtoon/view/herosvariable
295,,찮은 관계, 김인정,"순정, 성인, 연애",다음 웹툰,"남부럽지 않은 연애 중인 고지원, 그녀에겐 부끄러운 고민이 있는데...",19.0,9.9,2.0,1.0,http://t1.daumcdn.net/webtoon/op/8c1821d054b1eefa74ebef12ca0e54d10b6b1558,http://webtoon.daum.net/webtoon/view/allrightrelation
296,,하면 좋습니까?, 미깡,"일상, 드라마, 여자들",다음 웹툰,"결혼 해, 말아? 오늘도 골치 아픈 30대 언니들의 통렬한 수다.",0.0,9.7,2.0,1.0,http://t1.daumcdn.net/webtoon/op/b811bc27a571a04c04b3c6cbd9d4f34d57634fb3,http://webtoon.daum.net/webtoon/view/isitgood
297,,삐꾸래봉, 마영신,"드라마, 왕따, 일진",다음 웹툰,새끼손가락이 굽어서 왕따를 당하는 래봉이와  친구 은철이의 우정과 배려를 담은 이야기!,0.0,9.9,2.0,1.0,http://t1.daumcdn.net/webtoon/op/b8b01612ac74a6a04a2d9374aefa66dc794edf29,http://webtoon.daum.net/webtoon/view/bbiguraebong
298,,첫사랑은 죽었다, 곽인근,"드라마, 순정, 첫사랑",다음 웹툰,위기에 빠진 첫사랑을 구하라!!,0.0,7.8,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55262FF003624C0001,http://webtoon.daum.net/webtoon/view/love_dead
299,,에스키스, 정썸머,"순정, 드라마, 첫사랑",다음 웹툰,"여자가 싫은 미대생 '정시인', 그에게도 사랑이 찾아올까?",0.0,9.9,2.0,1.0,http://t1.daumcdn.net/webtoon/op/bbfc7630f2cc2fee992a3ec8ca24114dfaee0798,http://webtoon.daum.net/webtoon/view/esquisse
300,,오만상과 편견, 유현숙,"드라마, 순정, 연애",다음 웹툰,매 순간마다 오해와 편견으로 부딪히는 남녀의 로맨스!,0.0,9.8,0.0,1.0,http://t1.daumcdn.net/cartoon/58F4E8A90433290001,http://webtoon.daum.net/webtoon/view/PrejudiceLove
301,,도, 강태경,"스릴러, 성인, 폭력",다음 웹툰,"들개들, 벼랑 끝에서 아귀떼를 만나다.",19.0,9.7,2.0,1.0,http://t1.daumcdn.net/webtoon/op/9d0739da1db24ca67fd54fba66044757bccd3e77,http://webtoon.daum.net/webtoon/view/StrangeIsland
302,,이끼, 윤태호,"스릴러, 권력, 농촌",다음 웹툰,"나를 거부하는 고향 사람들의 시선, 그 이유는? 한국식 잔혹스릴러의 막이 올랐다!",0.0,9.9,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55278845043C020003,http://webtoon.daum.net/webtoon/view/ikki
303,,익명의 독서중독자들, 이창현/유희,"지식, 코믹, 독서",다음 웹툰,"""들고 읽어라!""",0.0,9.9,2.0,1.0,http://t1.daumcdn.net/webtoon/op/78655bfdfaefc97f222b73a95a2abb1ae395f098,http://webtoon.daum.net/webtoon/view/unkownreaders
304,,어쿠스틱 라이프, 난다,"코믹, 일상, 결혼생활",다음 웹툰,알콩달콩 공감백배 생활 만담 에피소드 만화!,0.0,9.7,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55277772023D470003,http://webtoon.daum.net/webtoon/view/acoustic
305,,놈들의 도시, 유들/라떼,"액션, 드라마, 모험",다음 웹툰,지구 상 모든 여성이 사라졌다! 인류의 유일한 여성 ‘나오’가 남성만 있는 도시에서 무사히 살아남을 수 있을까?,0.0,9.9,2.0,1.0,http://t1.daumcdn.net/cartoon/581013030207440001,http://webtoon.daum.net/webtoon/view/MenCity
306,,스킬, 와자,"드라마, 학원, 성장드라마",다음 웹툰,어디서든 최고가 되고 싶은 문제아 진우의 기술학교 정복기. ,0.0,9.7,0.0,1.0,http://t1.daumcdn.net/cartoon/589D75700278390001,http://webtoon.daum.net/webtoon/view/Skill
307,,화자, 홍작가,"미스터리, 공포, 현실반영",다음 웹툰,"도로시 밴드 이후 4년, 홍작가가 선보이는 화제의 신작!",0.0,9.8,2.0,1.0,http://t1.daumcdn.net/cartoon/58735D040107D60002,http://webtoon.daum.net/webtoon/view/hwaja
308,,그림형제 잔혹동화, Crom,"스릴러, 드라마, 괴담",다음 웹툰,아름다운 그림형제의 동화 속 이야기들. 그 동화의 잔혹한 비밀이 공개된다!,0.0,9.5,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/56CA96790175B30001,http://webtoon.daum.net/webtoon/view/fairytale
309,,은밀하게 위대하게, Hun,"액션, 간첩, 북한",다음 웹툰,"천재 남파 간첩, 그의 임무는 동네 바보형?",0.0,9.8,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55277A9A0472E70004,http://webtoon.daum.net/webtoon/view/covertness
310,,단지 그것 뿐, 김용회,"드라마, 가족, 감동",다음 웹툰,17세 딸이 자기 딸이 아니란 것을 알게된 아빠와 딸의 가슴 따뜻한 좌충우돌 홈드라마~!,0.0,9.7,2.0,1.0,http://t1.daumcdn.net/webtoon/op/2905b199c65741498d36540b00e795bfa7d5b9e7,http://webtoon.daum.net/webtoon/view/onlythat
311,,다시피는 꽃, 김용회,"드라마, 추억, 감동",다음 웹툰,"나이를 먹던, 먹지 않았던 누구나 자신만의 이야기가 있다. 위안부 할머니들의 애틋하고 슬픈 이야기",0.0,9.9,2.0,1.0,http://t1.daumcdn.net/webtoon/op/372a66cf6c484463096ae55d36edf9e5cf0ad78b,http://webtoon.daum.net/webtoon/view/againflower
312,,트리니티 원더, 전극진/박진환,"판타지, 액션, 무림",다음 웹툰,무협세계 최강고수와 판타지 세계 천재 마법사가 만난다면? 브레이커 두 작가의 신작!,0.0,9.7,2.0,1.0,http://t1.daumcdn.net/webtoon/op/aa2fdfa9b4fedd26f1c20c9b1745a33e7727613e,http://webtoon.daum.net/webtoon/view/TrinityWonder
313,,피그말리온 컴플렉스, 문미영,"학원, 순정, 학교생활",다음 웹툰,금수저 학교에 잠입한 고아 소매치기 소녀의 삼단변신(?)이 시작된다!,0.0,9.6,2.0,1.0,http://t1.daumcdn.net/webtoon/op/d1df6af63473c99eaa00284b1dc9f5ca2ca9783b,http://webtoon.daum.net/webtoon/view/Pygmalion
314,,오늘의 초능력, WONDER,"코믹, 판타지, 초능력",다음 웹툰,이딴 초능력 필요 없어! 매일매일 새로운 초능력을 얻는 소녀의 예측불허 코미디가 펼쳐진다!,0.0,9.8,2.0,1.0,http://t1.daumcdn.net/webtoon/op/908e960fa9ca210efdfaf215c7315ba7db2f4050,http://webtoon.daum.net/webtoon/view/Supernatural
315,,골든왈츠, 세라,"순정, 드라마, 성장드라마",다음 웹툰,홍주와 해성이의 사랑하고 성장하는 아이스댄싱의 기적,0.0,9.9,2.0,1.0,http://t1.daumcdn.net/cartoon/58F5CCB9012FF90001,http://webtoon.daum.net/webtoon/view/GoldenWaltz
316,,The 윷놀리스트, 김라무,"드라마, 스포츠, 병맛",다음 웹툰,"윷놀이, 올림픽 정식 종목이 되다? 윷판을 지배하는 자만이 윷놀리스트가 될 수 있다! <만화공모대전3> 장려상 수상작",0.0,9.8,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/577CB7BF021CC60002,http://webtoon.daum.net/webtoon/view/theyutnolist
317,,개밥도토리, 호형/망기,"드라마, 코믹, 강아지",다음 웹툰,갑자기 개가 된 조영수. 개인 듯 개 아닌 개 같은 그의 이야기.,0.0,9.9,2.0,1.0,http://t1.daumcdn.net/cartoon/58A25BB402758D0001,http://webtoon.daum.net/webtoon/view/AnOutcast
318,,벨트 위 벨트 아래, 마영신,"코믹, 드라마, 남자",다음 웹툰,"90년대 후반, 이태원과 한남동에서 잊을 수 없는 가슴 아픈 첫 사랑이 새겨진다.",0.0,9.6,2.0,1.0,http://t1.daumcdn.net/webtoon/op/2ec892b06b94b4f9fc24662bb321460013856160,http://webtoon.daum.net/webtoon/view/beltupdown
319,,곱게 자란 자식, 이무기,"드라마, 역사, 일본군",다음 웹툰,평범한 시골 소녀 이야기. .소녀만 평범한 그런 잔인한 이야기,0.0,9.9,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5526403C0256CB0005,http://webtoon.daum.net/webtoon/view/wellgrow
320,,토리의 아들, 호르자/영광,"성인, 스릴러, 중세",다음 웹툰,"가장 고귀한 여인의 감춰야만 하는 비밀, 가상의 유럽을 배경으로 펼쳐지는 서스펜스 드라마",19.0,9.9,2.0,1.0,http://t1.daumcdn.net/webtoon/op/15ff612a68c32d059fbb53c3165e85a1ed778ae1,http://webtoon.daum.net/webtoon/view/SonOfBathory
321,,엄마들, 마영신,"드라마, 엄마, 가족",다음 웹툰,"차라리 모르고 싶은 엄마들의 연애, 노동, 목소리",0.0,9.8,2.0,1.0,http://t1.daumcdn.net/webtoon/op/092241bb54edfcbc319564951cedc917fa6899c5,http://webtoon.daum.net/webtoon/view/mothers
322,,TEN, 이은재,"학원, 액션, 일진",다음 웹툰,지옥을 벗어나고 싶다면 10명 안에 들어야 한다.,0.0,9.8,2.0,1.0,http://t1.daumcdn.net/cartoon/57FDE8960203450001,http://webtoon.daum.net/webtoon/view/TEN
323,,미생, 윤태호,"드라마, 직장생활, 사회초년생",다음 웹툰,자신의 삶을 승리하기 위해 한 수 한 수 돌을 잇는 사람들의 이야기,0.0,9.8,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552622E8026BCD0003,http://webtoon.daum.net/webtoon/view/miseng
324,,연애싫어, 이겨울,"학원, 코믹, 연애",다음 웹툰,연애를 싫어하는 여고생 하연실에게 일어나는 다양한 일상 공감 코믹연애물!,0.0,9.9,2.0,1.0,http://t1.daumcdn.net/webtoon/op/403d8088a15399fcc4773c343f80f7d57875ac9a,http://webtoon.daum.net/webtoon/view/hatelove
325,,가슴도 리콜이 되나요, 아실,"순정, 판타지, 연애",다음 웹툰,진정한 사랑을 쟁취하기 위한 나유빈의 연애 이야기,0.0,9.7,2.0,1.0,http://t1.daumcdn.net/webtoon/op/913cc255f1dffa4181b70ba5711e584a536040fc,http://webtoon.daum.net/webtoon/view/Lookism
326,,가내수공업 Ent., 참치캔,"순정, 아이돌, 꽃미남",다음 웹툰,"B급 섹시 아이돌 병풍 멤버, 하영과 너무나도 눈에 띄는 숨은 조력자들의 '하영이 꽃길 걷기 프로젝트!",0.0,9.8,2.0,1.0,http://t1.daumcdn.net/webtoon/op/5a5e57ff09336fac50c03b3257facac1e7ae2910,http://webtoon.daum.net/webtoon/view/HandmadeEnt
327,,도깨비훈장, 박혜림,"드라마, 도깨비, 귀신",다음 웹툰,"낯선 섬, 제주도에서 만난 도깨비들이 자꾸만 나를 쫓아온다.",0.0,9.9,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/56CA99660176CC0001,http://webtoon.daum.net/webtoon/view/doggaebi
328,,구리의 구리구리, 구리,"코믹, 일상, 생활툰",다음 웹툰,논픽션 좌충우돌 구리의 구리구리한 일상툰,0.0,10,2.0,1.0,http://t1.daumcdn.net/webtoon/op/7c34817b231d8e67474bc867b6e6d1c5252b6a3e,http://webtoon.daum.net/webtoon/view/guriguri
329,,초상화, 정이나,"순정, 드라마, 사랑",다음 웹툰,"18세기 유럽, 헬리는 스승을 대신하여 백작가문에서 딸의 초상화를 그리게 되는데..",0.0,9.9,2.0,1.0,http://t1.daumcdn.net/webtoon/op/aea29f20d9653cae294184c6cfe096a4fcdc948e,http://webtoon.daum.net/webtoon/view/portrait
330,,19세기말 비망록, 조부경/DUNDUN,"순정, 스릴러, 역사",다음 웹툰,"종교와 과학이 격돌하는 19세기 말 영국, 릴리안과 낯선 오라버니의 금단의 사랑",0.0,9.9,2.0,1.0,http://t1.daumcdn.net/webtoon/op/92e9d991da6b9e1dbd39eb20994f11caca1171a8,http://webtoon.daum.net/webtoon/view/memorandom
331,,아수라발발타, 현마담,"드라마, 코믹, 무당",다음 웹툰,본의 아니게(?) 신내림을 받은 한 남자의 미스터리 이야기,0.0,9.4,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/56A5F73F0271B70001,http://webtoon.daum.net/webtoon/view/asurabalbalta
332,,공대에는 아름이가 없다, 라라시스터,"드라마, 순정, 코믹, 대학생",다음 웹툰,공대 아름이들의 좌충우돌 캠퍼스 라이프!,0.0,8.9,2.0,1.0,http://t1.daumcdn.net/webtoon/op/a4328b7c8a8e0e0e8af2f4fa2d067e9856832814,http://webtoon.daum.net/webtoon/view/TechUniv
333,,가랑가랑, 이이영,"순정, 드라마, 첫사랑",다음 웹툰,우리에게 선택은 언제나 어려운 일이었다.,0.0,9.9,2.0,1.0,http://t1.daumcdn.net/cartoon/58E5FB92043C530001,http://webtoon.daum.net/webtoon/view/Garang
334,,혼자를 기르는 법, 김정연,"일상, 혼자, 비판적",다음 웹툰,스스로를 돌보기도 힘든 내가 과연 잘 할 수 있을까?,0.0,9.9,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/565FF9D40218A50002,http://webtoon.daum.net/webtoon/view/selfgrow
335,,두번째 집, 우현,"드라마, 가족, 설렘",다음 웹툰,우리 집은 이런 집이 될 수 없다,0.0,9.9,2.0,1.0,http://t1.daumcdn.net/cartoon/58F0328F0634370001,http://webtoon.daum.net/webtoon/view/SecondHome
336,,매생이가 나타났다, 오청,"코믹, 순정, 꽃미남",다음 웹툰,연애만 빼고 다 잘하는 여대생 도형에게 들이닥친 초록색 그것(?)과의 파란만장 하숙 생활. 만화공모대전3 우수상 수상작,0.0,9.9,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5721D7690204400005,http://webtoon.daum.net/webtoon/view/seaweed
337,,이쇼핑, 엄세윤/류가명,"스릴러, 드라마, 복수",다음 웹툰,"부모에게 살해당한 아이들, 그들의 복수가 시작된다.",19.0,9.8,2.0,1.0,http://t1.daumcdn.net/cartoon/58456077027B4A0001,http://webtoon.daum.net/webtoon/view/ishopping
338,,어른의 취미, 장어진,"드라마, 성장드라마, 빚",다음 웹툰,장난감 밖에 모르는 26세 재벌백수 상수의 성장 드라마,0.0,9.6,2.0,1.0,http://t1.daumcdn.net/webtoon/op/8652d91aee3627549cbb40cc8279210f64856c62,http://webtoon.daum.net/webtoon/view/kidult
339,,금빛도깨비 쿠비, 김성주,"판타지, 모험, 동화",다음 웹툰,"사라진 엄마를 찾아 떠난 소녀가 만난 놀라운 세계, 그리고 어디서도 보지 못한 도깨비들의 비밀은?",0.0,9.9,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/573ECC300207460001,http://webtoon.daum.net/webtoon/view/cubee
340,,옥탑의 전설, 우주용,"순정, 코믹, 드라마, 연애",다음 웹툰,"다운vs옥탑, 극한의 자취방 생존기! 저 그냥, OO하게 해주세요!!",0.0,9.9,2.0,1.0,http://t1.daumcdn.net/webtoon/op/34c19ab58d2b7afabaa22779e7c50553b1fd2f06,http://webtoon.daum.net/webtoon/view/LegendofRooftop
341,,대새녀의 메이크업 이야기, 여은,"지식, 순정, 메이크업",다음 웹툰,화장 못한다고 까인 새내기 김경아의 두근두근 로맨스+메이크업 이야기!,0.0,9.6,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55BEFEFA010E2B0003,http://webtoon.daum.net/webtoon/view/makeup
342,,가딩 : 그녀는 나의 웬수, BUDDY,"코믹, 판타지, 수호자",다음 웹툰,14살 때 죽은 친구가 수호신이 되어 연애를 방해한다? 다사다난한 모태솔로 탈출 이야기,0.0,7.8,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/56E27A600232DE0006,http://webtoon.daum.net/webtoon/view/guarding
343,,실, 보리,"순정, 인연, 조선시대",다음 웹툰,"'다시 돌아가는 거야, 당신에게로!'",0.0,9.9,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55DD596C0210F70001,http://webtoon.daum.net/webtoon/view/destiny_line
344,,브릿지, 강풀,"액션, 드라마, 초능력",다음 웹툰,강풀 액션만화 두번째 시즌 '브릿지'. 한국형 히어로들의 이야기는 아직 끝나지 않았다!,0.0,9.9,0.0,1.0,http://t1.daumcdn.net/cartoon/58D4C6F101274A0001,http://webtoon.daum.net/webtoon/view/bridge
345,,월령관 살인사건, 마하로/곡,"스릴러, 드라마, 살인사건",다음 웹툰,"100여 년 전, 의문의 살인사건이 벌어졌던 낡은 서양식 저택에서 또 다시 사건이 일어난다!",0.0,9.9,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/57690AB80353570001,http://webtoon.daum.net/webtoon/view/murdercase
346,,게임회사 여직원들, 마시멜,"일상, 직장생활, 개발",다음 웹툰,게임을 만드는 여직원들의 게임같은 이야기,0.0,9.6,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552634AD025DCE0002,http://webtoon.daum.net/webtoon/view/game
347,,사랑스러운 복희씨, 김인정,"순정, 드라마, 짝사랑",다음 웹툰,언젠가는 이 사랑이 이루어질까요? 조금은 서투른 그들의 짝사랑 탈출기,0.0,9.9,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/56E8C5DF02626F0003,http://webtoon.daum.net/webtoon/view/LovelyBokhee
348,,풍뎅이뎅이, 주니쿵,"일상, 코믹, 힐링",다음 웹툰,저를 봐도 밟지마세요! 그냥 풍뎅이일 뿐이니까요!,0.0,9.7,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55262034050DE40002,http://webtoon.daum.net/webtoon/view/mimelasplendens
349,,더스크 하울러, 태선/크루,"판타지, 게임, 가상현실",다음 웹툰,밸런스 막장으로 소문난 게임 '트리키아'! 인간 종족의 이단아가 되어 암흑 진영을 지배한다!,0.0,9.6,2.0,1.0,http://t1.daumcdn.net/webtoon/op/b2420607079098d0df6c57c5e0430ce22ea14746,http://webtoon.daum.net/webtoon/view/duskhowler
350,,택의 주인, 디디,"스릴러, 성인, 서스펜스",다음 웹툰,외딴섬의 저택. 아이들이 찾아오고 저택의 분위기는 급변하게 된다.,19.0,9.6,2.0,1.0,http://t1.daumcdn.net/cartoon/5836694B052A440001,http://webtoon.daum.net/webtoon/view/HostOfHouse
351,,무장, 김철현 ,"무협, 판타지, 무장",다음 웹툰,"고려 무신정권, 노비에서 무장으로 다시 태어난 영웅!",0.0,9.7,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552623C00265080004,http://webtoon.daum.net/webtoon/view/mujang
352,,살아말아, 고은,"순정, 판타지, 연애",다음 웹툰,"사랑 없는 결혼 생활에 지친 노부부, 다시 그 때로 돌아간다면?",0.0,9.9,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55DD5CF30226B10001,http://webtoon.daum.net/webtoon/view/LiveorNot
353,,퀴벌레, 조금산,"스릴러, 성인, 복수",다음 웹툰,생존에 최적화된 바퀴벌레처럼,19.0,9.7,2.0,1.0,http://t1.daumcdn.net/cartoon/58A6584E06130F0001,http://webtoon.daum.net/webtoon/view/cockroach
354,,인천상륙작전, 윤태호,"드라마, 현대사, 정치",다음 웹툰,해방에서 한국전쟁까지. 격동기를 살아간 사람들의 이야기,0.0,9.9,2.0,1.0,http://t1.daumcdn.net/cartoon/58918F350554030001,http://webtoon.daum.net/webtoon/view/operation
355,,고교대장부, 김도헌,"코믹, 학원, 고등학생",다음 웹툰,왕년에 주먹 좀 날리던 그가 돌아왔다?,0.0,7.7,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/56AB1AD50213920001,http://webtoon.daum.net/webtoon/view/highschoolman
356,,아띠아띠, 쵸밥,"일상, 힐링, 동물",다음 웹툰,너는 나를 얼만큼 사랑하니?,0.0,9.9,0.0,1.0,http://t1.daumcdn.net/cartoon/59254CC60212B40001,http://webtoon.daum.net/webtoon/view/atti
357,,퍼펙트 게임, 장이,"스포츠, 야구, 감동",다음 웹툰,"치열한 직장인의 삶과 야구인으로서의 삶, 대한민국 최초의 사회인 야구만화 <퍼펙트 게임>",0.0,9.9,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/56B168380216870001,http://webtoon.daum.net/webtoon/view/perfect
358,,애완견의 법칙, 이현성/도담,"순정, 드라마, 연애",다음 웹툰,"사랑에 치이고, 일에 치이고, 가족에게까지 치여 지친 태령에게 찾아온 애완견 같은 우준.",0.0,9.8,2.0,1.0,http://t1.daumcdn.net/webtoon/op/8477fc195f263e66693b9fb8d4c818b953806b76,http://webtoon.daum.net/webtoon/view/PetdogRule
359,,일진의 크기, 윤필/주명,"학원, 드라마, 일진",다음 웹툰,"화제의 작품 <일진의 크기>그 마지막 이야기, 파이널!",0.0,9.6,2.0,1.0,http://t1.daumcdn.net/cartoon/587338F1027DF70002,http://webtoon.daum.net/webtoon/view/heightofhim
